"[EEA18A0A4E471D9FD48201A16EF634E4]::2DCCF5B84FE517F6DCE8A3BA2C75010F","Gwyneth Branagan, 60 years old, female. A competent nurse and Doctor Tippets’ devoted assistant, Ms. Branagan had skills that outshined her male colleagues by far. Her mentor was the only one to realize the value she could bring to Pembroke Hospital. He allowed her to study at his side, carrying out tasks not meant for a simple nurse while her colleagues denigrated her ability, and criticized her over-eagerness. However, the approbation of her mentor was the only one she ever sought. Ms. Branagan witnessed Doctor Tippets’ misstep when his lack of sleep and use of stimulants accidently caused him to kill a patient. She covered up the mistake, believing that he would be more useful at Pembroke than in prison. She had no remorse about this choice, but died regretting the many goals she had yet to achieve.","Gwyneth Branagan, 60 years old, female. A competent nurse and Doctor Tippets’ devoted assistant, Ms. Branagan had skills that outshined her male colleagues by far. Her mentor was the only one to realize the value she could bring to Pembroke Hospital. He allowed her to study at his side, carrying out tasks not meant for a simple nurse while her colleagues denigrated her ability, and criticized her over-eagerness. However, the approbation of her mentor was the only one she ever sought. Ms. Branagan witnessed Doctor Tippets’ misstep when his lack of sleep and use of stimulants accidently caused him to kill a patient. She covered up the mistake, believing that he would be more useful at Pembroke than in prison. She had no remorse about this choice, but died regretting the many goals she had yet to achieve.","","","","","",""
"[EEA18A0A4E471D9FD48201A16EF634E4]::5B4779984919E5775CEF25AC025100D6","Gwyneth has been suspected of neglecting her professional duties.","Gwyneth has been suspected of neglecting her professional duties.","","","","","",""
"[EEA18A0A4E471D9FD48201A16EF634E4]::1598A1294DADAAE43FBE94878389381E","Gwyneth has covered Corcoran Tippets' medical error.","Gwyneth has covered Corcoran Tippets' medical error.","","","","","",""
"[EEA18A0A4E471D9FD48201A16EF634E4]::FA7B3FA148A49B84F2563D834B6707E3","Gwyneth is overqualified as a nurse, according to Corcoran Tippets.","Gwyneth is overqualified as a nurse, according to Corcoran Tippets.","","","","","",""
"[F57D7B3C492C8EB29C380A8C01983702]::D52648AA4770E8571A02F3B68354069B","Cristina could not find any decent job because she was a migrant.","Cristina could not find any decent job because she was a migrant.","","","","","",""
"[F892393A4190909B5EE903BB8EE0DE13]::1CE2B2AD410E64C32702FE9306AE7EB2","Cadogan Bates, 45 years old, male. A crooked landlord from Whitechapel, Mr. Bates made his fortune offering accommodations to immigrants in need then extorting them for rent at any cost. The extortion was so severe that many tenants had to sell themselves just to keep their mediocre shelters. Of course, Mr. Bates presented himself as a facilitator for such methods. He fished for most of these lost souls in Nurse Dorothy Crane's dispensary, selecting his future residents by the colour of their skin and their difficulty in handling the language. He made no secret of his profound racism. The skals that had attempted to kill him were former tenants, driven by the urge to avenge themselves, and end the existence of their wretched landlord. Mr. Bates had a clear understanding about the villainy of his actions, and the hatred people had for him. He died regretting his lack of loved ones.","Cadogan Bates, 45 years old, male. A crooked landlord from Whitechapel, Mr. Bates made his fortune offering accommodations to immigrants in need then extorting them for rent at any cost. The extortion was so severe that many tenants had to sell themselves just to keep their mediocre shelters. Of course, Mr. Bates presented himself as a facilitator for such methods. He fished for most of these lost souls in Nurse Dorothy Crane's dispensary, selecting his future residents by the colour of their skin and their difficulty in handling the language. He made no secret of his profound racism. The skals that had attempted to kill him were former tenants, driven by the urge to avenge themselves, and end the existence of their wretched landlord. Mr. Bates had a clear understanding about the villainy of his actions, and the hatred people had for him. He died regretting his lack of loved ones.","","","","","",""
"[FC1FB10042767E2A999BEEA749B6E008]::5248C877414407B543A064B3D3C405A9","Avery Cork, 65 years old, male. Dedicated to the end, Avery was our family's lifelong butler. Though my father paid him handsomely for his services, his loyalty to the Reid name was not a condition of his fee. He kept secret a letter that my father had entrusted to him and that was to be read by me exclusively - even when my mother begged him, even when I was declared dead, he never mentioned that letter. Avery was as discreet with his past as he was with our mysteries. When I killed him his memories became mine, and I learned about an existence devoid of marriage and deprived of family - with siblings taken by the flu this very summer. He had no idea where my father had gone. Our household was his life, our family his, he even viewed me as a son. It was with a paternal tone that he declared me a monster...","Avery Cork, 65 years old, male. Dedicated to the end, Avery was our family's lifelong butler. Though my father paid him handsomely for his services, his loyalty to the Reid name was not a condition of his fee. He kept secret a letter that my father had entrusted to him and that was to be read by me exclusively - even when my mother begged him, even when I was declared dead, he never mentioned that letter. Avery was as discreet with his past as he was with our mysteries. When I killed him his memories became mine, and I learned about an existence devoid of marriage and deprived of family - with siblings taken by the flu this very summer. He had no idea where my father had gone. Our household was his life, our family his, he even viewed me as a son. It was with a paternal tone that he declared me a monster...","","","","","",""
"[FC1FB10042767E2A999BEEA749B6E008]::FFC2E0C842DA8DB47447868C538E6CBF","Avery is the only one who is looking after Emelyne Reid now.","Avery is the only one who is looking after Emelyne Reid now.","","","","","",""
"[FC1FB10042767E2A999BEEA749B6E008]::BB54B149460DED7149BAD8B3329FA640","Avery has been paid to take care of the Reid's family until his last breath.","Avery has been paid to take care of the Reid's family until his last breath.","","","","","",""
"[FC1FB10042767E2A999BEEA749B6E008]::A78A195B4F14D8A40BD1D98A762322B1","Avery wishes the young Jonathan Reid would take more care of his mother.","Avery wishes the young Jonathan Reid would take more care of his mother.","","","","","",""
"[FD8DEAB1458750843D261DB7EB70A16B]::FC8365144F1EAB2FC0438C96F1671853","Oswald Thatcher, 33 years old, male. A traumatized veteran suffering from a strong fear of enclosed spaces - claustrophobia. Following the collapsing of a trench, he was trapped in a tunnel for a week with another soldier, Newton Blight. Mr. Thatcher had previously saved Newton from a similar situation and was already the focus of his affection. This terrible event forged their mutual love for good – even though Oswald, in his delirium, briefly thought about killing and eating Mr. Blight to survive. Both men emerged physically unscathed, but consumed by phobias. They supported each other through the war and returned as lovers, although Mr. Blight couldn't muster the courage to accept their relationship. Refusing to seek medical help, Mr. Thatcher fled to the sewers near the Pembroke Hospital after an agreement with Mr. Blight. This is where I found him, trapped, and surrounded by hostile Skals. His last thought were for his lover, and carried the serenity of a man who lived without pretence...","Oswald Thatcher, 33 years old, male. A traumatized veteran suffering from a strong fear of enclosed spaces - claustrophobia. Following the collapsing of a trench, he was trapped in a tunnel for a week with another soldier, Newton Blight. Mr. Thatcher had previously saved Newton from a similar situation and was already the focus of his affection. This terrible event forged their mutual love for good – even though Oswald, in his delirium, briefly thought about killing and eating Mr. Blight to survive. Both men emerged physically unscathed, but consumed by phobias. They supported each other through the war and returned as lovers, although Mr. Blight couldn't muster the courage to accept their relationship. Refusing to seek medical help, Mr. Thatcher fled to the sewers near the Pembroke Hospital after an agreement with Mr. Blight. This is where I found him, trapped, and surrounded by hostile Skals. His last thought were for his lover, and carried the serenity of a man who lived without pretence...","","","","","",""
"[FD8DEAB1458750843D261DB7EB70A16B]::D98FF1514839553C77F5AF88AF01056E","Oswald and Newton Blight are in love with each other.","Oswald and Newton Blight are in love with each other.","","","","","",""
"[FD8DEAB1458750843D261DB7EB70A16B]::CDA153334AD6E6F80FD8ADA0C3AE566B","Oswald and Newton Blight were buried alive by a bombing during the war.","Oswald and Newton Blight were buried alive by a bombing during the war.","","","","","",""
"[FD8DEAB1458750843D261DB7EB70A16B]::149A193F4AF281DC8F14D2A38CDD99DD","Oswald prefers to deal with his claustrophobia himself, and does not want hospital treatment.","Oswald prefers to deal with his claustrophobia himself, and does not want hospital treatment.","","","","","",""
